epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,0.9349982142448425,0.33561692482891137,0.9314709901809692,0.38411617279346405,0.5550345850207493
1,0.0001,0.9134962558746338,0.3935196977082942,0.932205080986023,0.38411617279346405,0.5550345850207493
2,0.0001,0.8975236117839813,0.42454202011044206,0.929171085357666,0.38411617279346405,0.5550345850207493
3,0.0001,0.8872759640216827,0.4473138253068655,0.9253614544868469,0.38411617279346405,0.5550345850207493
4,0.0001,0.8789374530315399,0.45570836766446443,0.9223957657814026,0.38411617279346405,0.5550345850207493
5,0.0001,0.8709137141704559,0.46571170905340753,0.9172870516777039,0.38411617279346405,0.5550345850207493
6,0.0001,0.8647456765174866,0.4736787922763039,0.9121686220169067,0.38411617279346405,0.5550345850207493
7,0.0001,0.8582593202590942,0.4850196127749944,0.9079968333244324,0.38412130136613704,0.5550399390385896
8,0.0001,0.8525157570838928,0.489442660338245,0.903394877910614,0.3841498773496584,0.555069770457547
9,0.0001,0.847383975982666,0.500898802824105,0.8980273008346558,0.44353918414537435,0.61451630688912
10,0.0001,0.8420436680316925,0.5062842469517692,0.8910579085350037,0.4797018319248444,0.6483763439027883
11,0.0001,0.8381734788417816,0.5146179445456119,0.8912649750709534,0.4218980698939083,0.5934294149866696
12,0.0001,0.8326082229614258,0.522329009863281,0.890094518661499,0.39348085759458357,0.5647452642784162
13,0.0001,0.8279734253883362,0.5449967397362341,0.8859132528305054,0.390131992521408,0.5612876973125269
14,0.0001,0.8230023086071014,0.5838703457537864,0.8817077875137329,0.40356567901752427,0.5750577761348715
15,0.0001,0.8191704750061035,0.60768005274311,0.8778969049453735,0.4655310924809426,0.6353070158243623
16,0.0001,0.8141611814498901,0.6233990865852024,0.8745551109313965,0.5152077677115923,0.6800490054109305
17,0.0001,0.8091085851192474,0.6334637319324474,0.8704334497451782,0.5660056085921948,0.7228653658539852
18,0.0001,0.8047774434089661,0.6438452142843298,0.8644390106201172,0.5975845470645161,0.748110074252469
19,0.0001,0.8007241487503052,0.6569973471680266,0.8590185642242432,0.6107814480796733,0.7583666285799717
20,0.0001,0.7952857315540314,0.6532750208042071,0.8525880575180054,0.6174633079597609,0.763495907352134
21,0.0001,0.7899137735366821,0.6510244894481114,0.8454188108444214,0.6238190533441347,0.7683356739279856
22,0.0001,0.7842705547809601,0.6667359687090361,0.8379105925559998,0.6279421094022367,0.7714550852582964
23,0.0001,0.7783639430999756,0.7106877642882077,0.8320239782333374,0.6322168315588625,0.7746726039518396
24,0.0001,0.7707171738147736,0.7482667181148714,0.824757993221283,0.6350447008197713,0.7767918522366702
25,0.0001,0.7640191316604614,0.7690991056389122,0.8165066242218018,0.6355582452676636,0.7771759240083226
26,0.0001,0.7566537857055664,0.7861671769626712,0.8077452182769775,0.636124216508334,0.7775989256682379
27,0.0001,0.7498998939990997,0.7990435265232025,0.799081563949585,0.6366552392077842,0.7779955410963085
28,0.0001,0.7433788776397705,0.8069170421152128,0.7907437086105347,0.6365603085957297,0.7779246572855454
29,0.0001,0.7372325658798218,0.8139900515170866,0.779549241065979,0.6362542085644219,0.7776960392024216
30,0.0001,0.7295819222927094,0.8201060342564529,0.7698636054992676,0.636365480606973,0.7777791552666187
31,0.0001,0.7202849984169006,0.8259353820946634,0.7628961205482483,0.6367501981381777,0.7780664378259902
32,0.0001,0.7126780450344086,0.8295465706186489,0.7583255767822266,0.6369767530180028,0.7782355514134752
33,0.0001,0.7050154507160187,0.83290335750105,0.7548246383666992,0.6369863134674294,0.7782426868532317
34,0.0001,0.6976205706596375,0.8338079230023937,0.7526578903198242,0.6369863134674294,0.7782426868532317
35,0.0001,0.6893289685249329,0.8368320882236074,0.7501896619796753,0.6369863134674294,0.7782426868532317
36,0.0001,0.6824729740619659,0.8379979857485889,0.7449966669082642,0.6369863134674294,0.7782426868532317
37,0.0001,0.6739932596683502,0.842330793347946,0.7383344173431396,0.6369863134674294,0.7782426868532317
38,0.0001,0.6666841506958008,0.8461749169238328,0.7308797836303711,0.6369863134674294,0.7782426868532317
39,0.0001,0.6591786742210388,0.8491255857219935,0.7221696376800537,0.6369863134674294,0.7782426868532317
40,0.0001,0.6512654721736908,0.8517889481500313,0.7128835320472717,0.6369863134674294,0.7782426868532317
41,0.0001,0.6436413824558258,0.8548031348750506,0.7036095857620239,0.6369863134674294,0.7782426868532317
42,0.0001,0.6355313956737518,0.8561681342732521,0.6936548948287964,0.6369863134674294,0.7782426868532317
43,0.0001,0.628565639257431,0.857782252403755,0.68363356590271,0.6369863134674294,0.7782426868532317
44,0.0001,0.6208114624023438,0.8597066117594491,0.6738005876541138,0.6369863134674294,0.7782426868532317
45,0.0001,0.6131389737129211,0.8597219628915642,0.6650506258010864,0.6369863134674294,0.7782426868532317
46,0.0001,0.6060224175453186,0.8612163482164257,0.6560883522033691,0.6369863134674294,0.7782426868532317
47,0.0001,0.5981149077415466,0.8618840904878129,0.6471766829490662,0.6369863134674294,0.7782426868532317
48,0.0001,0.5909767746925354,0.8622506143453693,0.6377239227294922,0.6371213151498921,0.7783434364380729
49,0.0001,0.5830822587013245,0.8623586595554926,0.6269533634185791,0.6379799130268411,0.7789838055436358
50,0.0001,0.5760398507118225,0.8632458367842283,0.6151508688926697,0.6404070314501346,0.7807904003971611
51,0.0001,0.5683915615081787,0.8633125146258083,0.6001718640327454,0.6482171960693659,0.7865676897622725
52,0.0001,0.5618934333324432,0.8635644599307974,0.5877821445465088,0.6656438010406506,0.7992630844899418
53,0.0001,0.5545551776885986,0.8645088105432811,0.5762513875961304,0.7084001005464268,0.8293140468908273
54,0.0001,0.5485187470912933,0.8647515652491049,0.5705270767211914,0.756071285603963,0.8610940703855635
55,0.0001,0.5408134460449219,0.8659173890203429,0.5620008707046509,0.8189076297947957,0.9004389408022689
56,0.0001,0.533717691898346,0.865605017519955,0.5505365133285522,0.8474822155205721,0.9174456007218168
57,0.0001,0.5272711217403412,0.866678556530166,0.540378987789154,0.8560139630319518,0.9224218999231906
58,0.0001,0.5212308168411255,0.868047207799584,0.533329963684082,0.861139593319513,0.9253895800299338
59,0.0001,0.5144911408424377,0.8691320777422953,0.5276244878768921,0.8633050995538364,0.9266384767159738
60,0.0001,0.5087845921516418,0.8696822182635093,0.5203914642333984,0.8646920345894471,0.9274368298353654
61,0.0001,0.5015698075294495,0.8695878127749164,0.5143661499023438,0.8657113335517569,0.9280228060829766
62,0.0001,0.49609193205833435,0.8700832424757038,0.5102026462554932,0.8668132634010824,0.9286555654976067
63,0.0001,0.4909716695547104,0.870254611127675,0.5034068822860718,0.8686151689873782,0.9296886629236664
64,0.0001,0.48534902930259705,0.8703287295482769,0.49418067932128906,0.8705013225741111,0.930767930573993
65,0.0001,0.4782322645187378,0.8700879244772342,0.48573410511016846,0.8709980826551263,0.9310518174546669
66,0.0001,0.472744345664978,0.871669945700503,0.47876405715942383,0.8714884908771254,0.9313319265657658
